imgsize,qubits,filters,kernelsize,stride,numjobs,circuit,time
40,12,5,2,1,16,ry,0.14134423971176147
40,12,5,3,1,16,ry,0.14881613492965698
40,12,6,2,1,16,ry,0.1444994831085205
40,12,6,3,1,16,ry,0.14277859687805175
40,12,7,2,1,16,ry,0.144211323261261
40,12,7,3,1,16,ry,0.1376488471031189
40,12,8,2,1,16,ry,0.13653230667114258
40,12,8,3,1,16,ry,0.14051248788833617
40,12,9,2,1,16,ry,0.14032427549362184
40,12,9,3,1,16,ry,0.1420910596847534
40,12,10,2,1,16,ry,0.15086364030838012
40,12,10,3,1,16,ry,0.14611507892608644
40,12,11,2,1,16,ry,0.14590658903121947
40,12,11,3,1,16,ry,0.14743052005767823
40,12,12,2,1,16,ry,0.16308574199676515
40,12,12,3,1,16,ry,0.1742924475669861
40,16,1,2,1,16,ry,1.1128626084327697
40,16,1,3,1,16,ry,1.2260643744468689
40,16,1,4,1,16,ry,1.415098946094513
40,16,2,2,1,16,ry,1.1150511574745179
40,16,2,3,1,16,ry,1.2207192516326903
40,16,2,4,1,16,ry,1.4345122075080872
40,16,3,2,1,16,ry,1.1308745741844177
40,16,3,3,1,16,ry,1.2606433725357056
40,16,3,4,1,16,ry,1.442603542804718
40,16,4,2,1,16,ry,1.1615326404571533
40,16,4,3,1,16,ry,1.28681414604187
40,16,4,4,1,16,ry,1.4680075216293336
40,16,5,2,1,16,ry,1.1830466628074645
40,16,5,3,1,16,ry,1.312424626350403
40,16,5,4,1,16,ry,1.490402467250824
40,16,6,2,1,16,ry,1.182227132320404
40,16,6,3,1,16,ry,1.351567280292511
40,16,6,4,1,16,ry,1.516066348552704
40,16,7,2,1,16,ry,1.2319369745254516
40,16,7,3,1,16,ry,1.3538005995750426
40,16,7,4,1,16,ry,1.5308484745025634
40,16,8,2,1,16,ry,1.2585489773750305
40,16,8,3,1,16,ry,1.3746399974822998
40,16,8,4,1,16,ry,1.558821668624878
40,16,9,2,1,16,ry,1.2762371873855591
40,16,9,3,1,16,ry,1.3976987767219544
40,16,9,4,1,16,ry,1.5445938777923585
40,16,10,2,1,16,ry,1.3131013751029967
40,16,10,3,1,16,ry,1.4312784671783447
40,16,10,4,1,16,ry,1.6045566272735596
40,16,11,2,1,16,ry,1.3356198358535767
40,16,11,3,1,16,ry,1.4421893644332886
40,16,11,4,1,16,ry,1.6485685801506043
40,16,12,2,1,16,ry,1.3591611742973329
40,16,12,3,1,16,ry,1.4466827297210694
40,16,12,4,1,16,ry,1.6585165405273437
40,16,13,2,1,16,ry,1.3833642435073852
40,16,13,3,1,16,ry,1.489998061656952
40,16,13,4,1,16,ry,1.665524694919586
40,16,14,2,1,16,ry,1.4067279863357545
40,16,14,3,1,16,ry,1.5141160917282104
40,16,14,4,1,16,ry,1.6843608593940735
40,16,15,2,1,16,ry,1.4400974678993226
40,16,15,3,1,16,ry,1.5443899464607238
40,16,15,4,1,16,ry,1.7067236948013305
40,16,16,2,1,16,ry,1.456706645488739
40,16,16,3,1,16,ry,1.5726226162910462
40,16,16,4,1,16,ry,1.732803270816803
40,4,1,2,2,16,ry,0.0409186053276062
40,4,2,2,2,16,ry,0.040067377090454104
40,4,3,2,2,16,ry,0.04302177906036377
40,4,4,2,2,16,ry,0.04050029993057251
40,9,1,2,2,16,ry,0.04214366674423218
40,9,1,3,2,16,ry,0.043567261695861816
40,9,2,2,2,16,ry,0.04268265008926392
40,9,2,3,2,16,ry,0.04412928104400635
40,9,3,2,2,16,ry,0.04294520616531372
40,9,3,3,2,16,ry,0.04450484037399292
40,9,4,2,2,16,ry,0.04366574764251709
40,9,4,3,2,16,ry,0.0474320650100708
40,9,5,2,2,16,ry,0.05010752677917481
40,9,5,3,2,16,ry,0.05091442346572876
40,9,6,2,2,16,ry,0.049737298488616945
40,9,6,3,2,16,ry,0.053138763904571534
40,9,7,2,2,16,ry,0.04977761745452881
40,9,7,3,2,16,ry,0.05133261203765869
40,9,8,2,2,16,ry,0.051088171005249025
40,9,8,3,2,16,ry,0.04646551132202149
40,9,9,2,2,16,ry,0.04552185535430908
40,9,9,3,2,16,ry,0.047080984115600584
40,12,1,2,2,16,ry,0.04948285579681397
40,12,1,3,2,16,ry,0.052651636600494385
40,12,2,2,2,16,ry,0.05150304555892944
40,12,2,3,2,16,ry,0.06488046407699585
40,12,3,2,2,16,ry,0.059536302089691163
40,12,3,3,2,16,ry,0.05587102174758911
40,12,4,2,2,16,ry,0.05451176881790161
40,12,4,3,2,16,ry,0.05749049425125122
40,12,5,2,2,16,ry,0.05615903854370117
40,12,5,3,2,16,ry,0.05965165615081787
40,12,6,2,2,16,ry,0.058175432682037356
40,12,6,3,2,16,ry,0.0725810718536377
40,12,7,2,2,16,ry,0.06859431743621826
40,12,7,3,2,16,ry,0.07102081775665284
40,12,8,2,2,16,ry,0.06879527091979981
40,12,8,3,2,16,ry,0.07424481868743897
40,12,9,2,2,16,ry,0.0711714243888855
40,12,9,3,2,16,ry,0.07483042001724244
40,12,10,2,2,16,ry,0.06333348751068116
40,12,10,3,2,16,ry,0.06752616405487061
40,12,11,2,2,16,ry,0.06533664703369141
40,12,11,3,2,16,ry,0.06960256576538086
40,12,12,2,2,16,ry,0.06756583452224732
40,12,12,3,2,16,ry,0.08217201948165893
40,16,1,2,2,16,ry,0.3270914649963379
40,16,1,3,2,16,ry,0.35331820011138915
40,16,1,4,2,16,ry,0.4033932113647461
40,16,2,2,2,16,ry,0.31593603134155274
40,16,2,3,2,16,ry,0.3627790331840515
40,16,2,4,2,16,ry,0.40452358007431033
40,16,3,2,2,16,ry,0.31987727642059327
40,16,3,3,2,16,ry,0.36775535345077515
40,16,3,4,2,16,ry,0.406590633392334
40,16,4,2,2,16,ry,0.3197299575805664
40,16,4,3,2,16,ry,0.3804843235015869
40,16,4,4,2,16,ry,0.4250428986549377
40,16,5,2,2,16,ry,0.3326668548583984
40,16,5,3,2,16,ry,0.37448001861572267
40,16,5,4,2,16,ry,0.3936380672454834
40,16,6,2,2,16,ry,0.3469208073616028
40,16,6,3,2,16,ry,0.39167644500732424
40,16,6,4,2,16,ry,0.4256977844238281
40,16,7,2,2,16,ry,0.3484505796432495
40,16,7,3,2,16,ry,0.39712765932083127
40,16,7,4,2,16,ry,0.43286296606063845
40,16,8,2,2,16,ry,0.35587368249893186
40,16,8,3,2,16,ry,0.40635123968124387
40,16,8,4,2,16,ry,0.44562052726745605
40,16,9,2,2,16,ry,0.3409595608711243
40,16,9,3,2,16,ry,0.4151292085647583
40,16,9,4,2,16,ry,0.4460323452949524
40,16,10,2,2,16,ry,0.3677420735359192
40,16,10,3,2,16,ry,0.4248545265197754
40,16,10,4,2,16,ry,0.4468887448310852
40,16,11,2,2,16,ry,0.37285107851028443
40,16,11,3,2,16,ry,0.42418843030929565
40,16,11,4,2,16,ry,0.4563112545013428
40,16,12,2,2,16,ry,0.3832546544075012
40,16,12,3,2,16,ry,0.43462419986724854
40,16,12,4,2,16,ry,0.46203473567962644
40,16,13,2,2,16,ry,0.3903268504142761
40,16,13,3,2,16,ry,0.4400949048995972
40,16,13,4,2,16,ry,0.47354318141937257
40,16,14,2,2,16,ry,0.39891489744186404
40,16,14,3,2,16,ry,0.4495542621612549
40,16,14,4,2,16,ry,0.47893309831619263
40,16,15,2,2,16,ry,0.3962946152687073
40,16,15,3,2,16,ry,0.4556472134590149
40,16,15,4,2,16,ry,0.48892856121063233
40,16,16,2,2,16,ry,0.415223503112793
40,16,16,3,2,16,ry,0.46404175519943236
40,16,16,4,2,16,ry,0.49174692392349245
40,4,1,2,3,16,ry,0.03466987371444702
40,4,2,2,3,16,ry,0.033673462867736814
40,4,3,2,3,16,ry,0.03235687255859375
40,4,4,2,3,16,ry,0.03230963945388794
40,9,1,2,3,16,ry,0.035101993083953856
40,9,1,3,3,16,ry,0.03638588428497314
40,9,2,2,3,16,ry,0.03528703212738037
40,9,2,3,3,16,ry,0.03669868230819702
40,9,3,2,3,16,ry,0.035769047737121584
40,9,3,3,3,16,ry,0.03752999305725098
40,9,4,2,3,16,ry,0.0362209939956665
40,9,4,3,3,16,ry,0.0374645185470581
40,9,5,2,3,16,ry,0.03643430471420288
40,9,5,3,3,16,ry,0.038298025131225585
40,9,6,2,3,16,ry,0.03680804491043091
40,9,6,3,3,16,ry,0.0387569260597229
40,9,7,2,3,16,ry,0.03748046636581421
40,9,7,3,3,16,ry,0.03927229404449463
40,9,8,2,3,16,ry,0.037464866638183596
40,9,8,3,3,16,ry,0.03960740089416504
40,9,9,2,3,16,ry,0.03803625822067261
40,9,9,3,3,16,ry,0.04566995620727539
40,12,1,2,3,16,ry,0.046593782901763914
40,12,1,3,3,16,ry,0.049630198478698734
40,12,2,2,3,16,ry,0.049060425758361816
40,12,2,3,3,16,ry,0.05272175788879394
40,12,3,2,3,16,ry,0.049581921100616454
40,12,3,3,3,16,ry,0.05099021196365357
40,12,4,2,3,16,ry,0.048141415119171145
40,12,4,3,3,16,ry,0.05045625686645508
40,12,5,2,3,16,ry,0.05279331207275391
40,12,5,3,3,16,ry,0.05558876276016236
40,12,6,2,3,16,ry,0.0546446418762207
40,12,6,3,3,16,ry,0.058805227279663086
40,12,7,2,3,16,ry,0.05535808563232422
40,12,7,3,3,16,ry,0.057487597465515135
40,12,8,2,3,16,ry,0.05611534357070923
40,12,8,3,3,16,ry,0.057565057277679445
40,12,9,2,3,16,ry,0.057764716148376465
40,12,9,3,3,16,ry,0.06089530944824219
40,12,10,2,3,16,ry,0.05849703311920166
40,12,10,3,3,16,ry,0.06217730283737183
40,12,11,2,3,16,ry,0.05831070423126221
40,12,11,3,3,16,ry,0.0617466402053833
40,12,12,2,3,16,ry,0.06020778894424438
40,12,12,3,3,16,ry,0.06301105260848999
40,16,1,2,3,16,ry,0.1653905701637268
40,16,1,3,3,16,ry,0.18996987104415894
40,16,1,4,3,16,ry,0.2017702054977417
40,16,2,2,3,16,ry,0.16773030519485474
40,16,2,3,3,16,ry,0.19627685308456422
40,16,2,4,3,16,ry,0.1983199644088745
40,16,3,2,3,16,ry,0.179186429977417
40,16,3,3,3,16,ry,0.19631839275360108
40,16,3,4,3,16,ry,0.2195029854774475
40,16,4,2,3,16,ry,0.1698225450515747
40,16,4,3,3,16,ry,0.2029703974723816
40,16,4,4,3,16,ry,0.21391930103302
40,16,5,2,3,16,ry,0.18491761684417723
40,16,5,3,3,16,ry,0.2071869421005249
40,16,5,4,3,16,ry,0.21814568281173707
40,16,6,2,3,16,ry,0.17594953298568725
40,16,6,3,3,16,ry,0.2093568277359009
40,16,6,4,3,16,ry,0.21977514028549194
40,16,7,2,3,16,ry,0.18805054903030397
40,16,7,3,3,16,ry,0.21498985290527345
40,16,7,4,3,16,ry,0.23419468641281127
40,16,8,2,3,16,ry,0.1878029775619507
40,16,8,3,3,16,ry,0.20618699073791505
40,16,8,4,3,16,ry,0.2367214345932007
40,16,9,2,3,16,ry,0.19859761714935303
40,16,9,3,3,16,ry,0.2230744791030884
40,16,9,4,3,16,ry,0.23094589948654176
40,16,10,2,3,16,ry,0.2057025170326233
40,16,10,3,3,16,ry,0.22413302183151246
40,16,10,4,3,16,ry,0.2343127679824829
40,16,11,2,3,16,ry,0.20640234470367433
40,16,11,3,3,16,ry,0.23305035829544068
40,16,11,4,3,16,ry,0.23961348533630372
40,16,12,2,3,16,ry,0.20998246669769288
40,16,12,3,3,16,ry,0.23781120777130127
40,16,12,4,3,16,ry,0.2407429623603821
40,16,13,2,3,16,ry,0.21349806785583497
40,16,13,3,3,16,ry,0.23938194513320923
40,16,13,4,3,16,ry,0.2436515974998474
40,16,14,2,3,16,ry,0.2160215425491333
40,16,14,3,3,16,ry,0.24544634580612182
40,16,14,4,3,16,ry,0.2523614811897278
40,16,15,2,3,16,ry,0.225230872631073
40,16,15,3,3,16,ry,0.24802179098129273
40,16,15,4,3,16,ry,0.252811279296875
40,16,16,2,3,16,ry,0.2285349988937378
40,16,16,3,3,16,ry,0.2551807641983032
40,16,16,4,3,16,ry,0.2577706789970398
48,4,1,2,1,16,ry,0.08957455396652221
48,4,2,2,1,16,ry,0.09133432149887084
48,4,3,2,1,16,ry,0.09382318019866943
48,4,4,2,1,16,ry,0.09270557641983032
48,9,1,2,1,16,ry,0.10160070657730103
48,9,1,3,1,16,ry,0.08957565546035767
48,9,2,2,1,16,ry,0.10177507400512695
48,9,2,3,1,16,ry,0.08439205646514893
48,9,3,2,1,16,ry,0.0931929349899292
48,9,3,3,1,16,ry,0.08162367105484009
48,9,4,2,1,16,ry,0.09409332036972046
48,9,4,3,1,16,ry,0.08627012491226196
48,9,5,2,1,16,ry,0.10416045188903808
48,9,5,3,1,16,ry,0.09334854364395141
48,9,6,2,1,16,ry,0.1040613293647766
48,9,6,3,1,16,ry,0.087920401096344
48,9,7,2,1,16,ry,0.09686569213867187
48,9,7,3,1,16,ry,0.08509901762008668
48,9,8,2,1,16,ry,0.09925965547561645
48,9,8,3,1,16,ry,0.09571299791336059
48,9,9,2,1,16,ry,0.10653489828109741
48,9,9,3,1,16,ry,0.09208157777786255
48,12,1,2,1,16,ry,0.13983858108520508
48,12,1,3,1,16,ry,0.14148632049560547
48,12,2,2,1,16,ry,0.14408427000045776
48,12,2,3,1,16,ry,0.14432134866714477
48,12,3,2,1,16,ry,0.1452206540107727
48,12,3,3,1,16,ry,0.14721508264541627
48,12,4,2,1,16,ry,0.1508282995223999
48,12,4,3,1,16,ry,0.1528782844543457
48,12,5,2,1,16,ry,0.15915365695953368
48,12,5,3,1,16,ry,0.15931140661239623
48,12,6,2,1,16,ry,0.15827674865722657
48,12,6,3,1,16,ry,0.16023558378219604
48,12,7,2,1,16,ry,0.16406321048736572
48,12,7,3,1,16,ry,0.16367637157440185
48,12,8,2,1,16,ry,0.17001943588256835
48,12,8,3,1,16,ry,0.15592096090316773
48,12,9,2,1,16,ry,0.1640851354598999
48,12,9,3,1,16,ry,0.18103490114212037
48,12,10,2,1,16,ry,0.1631181049346924
48,12,10,3,1,16,ry,0.16820715188980104
48,12,11,2,1,16,ry,0.18331690073013307
48,12,11,3,1,16,ry,0.168344144821167
48,12,12,2,1,16,ry,0.1737000799179077
48,12,12,3,1,16,ry,0.18649227380752564
48,16,1,2,1,16,ry,1.592824432849884
48,16,1,3,1,16,ry,1.7811072587966919
48,16,1,4,1,16,ry,2.103845715522766
48,16,2,2,1,16,ry,1.5982061409950257
48,16,2,3,1,16,ry,1.797755675315857
48,16,2,4,1,16,ry,2.1063404059410096
48,16,3,2,1,16,ry,1.6228308629989625
48,16,3,3,1,16,ry,1.8239287734031677
48,16,3,4,1,16,ry,2.1188354206085207
48,16,4,2,1,16,ry,1.6527373147010804
48,16,4,3,1,16,ry,1.8583509373664855
48,16,4,4,1,16,ry,2.1187888622283935
48,16,5,2,1,16,ry,1.728605101108551
48,16,5,3,1,16,ry,1.900997323989868
48,16,5,4,1,16,ry,2.1965550804138183
48,16,6,2,1,16,ry,1.6975396180152893
48,16,6,3,1,16,ry,1.934869306087494
48,16,6,4,1,16,ry,2.212537066936493
48,16,7,2,1,16,ry,1.7718971848487854
48,16,7,3,1,16,ry,1.9352063679695128
48,16,7,4,1,16,ry,2.249435770511627
48,16,8,2,1,16,ry,1.7969501399993897
48,16,8,3,1,16,ry,1.9909961652755737
48,16,8,4,1,16,ry,2.2631951069831846
48,16,9,2,1,16,ry,1.8354799246788025
48,16,9,3,1,16,ry,2.0208556270599365
48,16,9,4,1,16,ry,2.3091650652885436
48,16,10,2,1,16,ry,1.8642985701560975
48,16,10,3,1,16,ry,2.01976133108139
48,16,10,4,1,16,ry,2.354608266353607
48,16,11,2,1,16,ry,1.9026704573631286
48,16,11,3,1,16,ry,2.0676768112182615
48,16,11,4,1,16,ry,2.370214595794678
48,16,12,2,1,16,ry,1.9302709245681762
48,16,12,3,1,16,ry,2.112325060367584
48,16,12,4,1,16,ry,2.400825233459473
48,16,13,2,1,16,ry,1.9675922346115113
48,16,13,3,1,16,ry,2.1624133729934694
48,16,13,4,1,16,ry,2.44709228515625
48,16,14,2,1,16,ry,2.01207412481308
48,16,14,3,1,16,ry,2.181502149105072
48,16,14,4,1,16,ry,2.4755836749076843
48,16,15,2,1,16,ry,2.0518926072120665
48,16,15,3,1,16,ry,2.231938805580139
48,16,15,4,1,16,ry,2.4898521852493287
48,16,16,2,1,16,ry,2.089886646270752
48,16,16,3,1,16,ry,2.282638494968414
48,16,16,4,1,16,ry,2.5424298429489136
48,4,1,2,2,16,ry,0.05266708850860596
48,4,2,2,2,16,ry,0.05075685024261475
48,4,3,2,2,16,ry,0.05114736795425415
48,4,4,2,2,16,ry,0.05139139413833618
48,9,1,2,2,16,ry,0.05382985830307007
48,9,1,3,2,16,ry,0.06025717496871948
48,9,2,2,2,16,ry,0.054779772758483884
48,9,2,3,2,16,ry,0.05603151082992554
48,9,3,2,2,16,ry,0.054536113739013674
48,9,3,3,2,16,ry,0.05653999090194702
48,9,4,2,2,16,ry,0.05567117214202881
48,9,4,3,2,16,ry,0.057256312370300294
48,9,5,2,2,16,ry,0.055804572105407714
48,9,5,3,2,16,ry,0.05846759796142578
48,9,6,2,2,16,ry,0.060570964813232424
48,9,6,3,2,16,ry,0.06569159984588623
48,9,7,2,2,16,ry,0.061512322425842286
48,9,7,3,2,16,ry,0.06255067110061646
48,9,8,2,2,16,ry,0.06104656219482422
48,9,8,3,2,16,ry,0.06413955211639405
48,9,9,2,2,16,ry,0.06107488632202149
48,9,9,3,2,16,ry,0.06338408946990967
48,12,1,2,2,16,ry,0.07121065139770508
48,12,1,3,2,16,ry,0.07342337131500244
48,12,2,2,2,16,ry,0.06824947357177734
48,12,2,3,2,16,ry,0.06725286722183227
48,12,3,2,2,16,ry,0.06591238975524902
48,12,3,3,2,16,ry,0.06972425460815429
48,12,4,2,2,16,ry,0.07267767667770386
48,12,4,3,2,16,ry,0.07102498769760132
48,12,5,2,2,16,ry,0.06986867189407349
48,12,5,3,2,16,ry,0.07393457174301148
48,12,6,2,2,16,ry,0.07145041227340698
48,12,6,3,2,16,ry,0.07489875555038453
48,12,7,2,2,16,ry,0.07317720174789429
48,12,7,3,2,16,ry,0.07843074798583985
48,12,8,2,2,16,ry,0.08389412879943847
48,12,8,3,2,16,ry,0.09167099714279175
48,12,9,2,2,16,ry,0.09102488994598389
48,12,9,3,2,16,ry,0.08061581134796142
48,12,10,2,2,16,ry,0.07892669200897216
48,12,10,3,2,16,ry,0.08384069442749023
48,12,11,2,2,16,ry,0.09622734785079956
48,12,11,3,2,16,ry,0.08687223434448242
48,12,12,2,2,16,ry,0.08241511583328247
48,12,12,3,2,16,ry,0.08713073015213013
48,16,1,2,2,16,ry,0.4060580396652222
48,16,1,3,2,16,ry,0.5290040946006775
48,16,1,4,2,16,ry,0.5680236172676086
48,16,2,2,2,16,ry,0.43893439292907716
48,16,2,3,2,16,ry,0.5121059513092041
48,16,2,4,2,16,ry,0.5643484115600585
48,16,3,2,2,16,ry,0.44331119775772093
48,16,3,3,2,16,ry,0.5260917687416077
48,16,3,4,2,16,ry,0.5802111601829529
48,16,4,2,2,16,ry,0.45556275606155394
48,16,4,3,2,16,ry,0.5248038244247436
48,16,4,4,2,16,ry,0.584718472957611
48,16,5,2,2,16,ry,0.46515549182891847
48,16,5,3,2,16,ry,0.5450194835662842
48,16,5,4,2,16,ry,0.590019211769104
48,16,6,2,2,16,ry,0.4708152365684509
48,16,6,3,2,16,ry,0.5460224366188049
48,16,6,4,2,16,ry,0.5945491361618042
48,16,7,2,2,16,ry,0.48214958906173705
48,16,7,3,2,16,ry,0.5636307096481323
48,16,7,4,2,16,ry,0.614493396282196
48,16,8,2,2,16,ry,0.49521407604217527
48,16,8,3,2,16,ry,0.5658676838874817
48,16,8,4,2,16,ry,0.615415072441101
48,16,9,2,2,16,ry,0.5056047654151916
48,16,9,3,2,16,ry,0.5745384550094604
48,16,9,4,2,16,ry,0.6237943387031555
48,16,10,2,2,16,ry,0.518841073513031
48,16,10,3,2,16,ry,0.5864547777175904
48,16,10,4,2,16,ry,0.6379110908508301
48,16,11,2,2,16,ry,0.5188724040985108
48,16,11,3,2,16,ry,0.5971177411079407
48,16,11,4,2,16,ry,0.6174048399925232
48,16,12,2,2,16,ry,0.5406812000274658
48,16,12,3,2,16,ry,0.6074934768676757
48,16,12,4,2,16,ry,0.6533754014968872
48,16,13,2,2,16,ry,0.5445725679397583
48,16,13,3,2,16,ry,0.6152878189086914
48,16,13,4,2,16,ry,0.6639933705329895
48,16,14,2,2,16,ry,0.5535248637199401
48,16,14,3,2,16,ry,0.6214810562133789
48,16,14,4,2,16,ry,0.669870731830597
48,16,15,2,2,16,ry,0.5645420527458191
48,16,15,3,2,16,ry,0.6284955978393555
48,16,15,4,2,16,ry,0.6341151070594787
48,16,16,2,2,16,ry,0.6042666244506836
48,16,16,3,2,16,ry,0.6532945513725281
48,16,16,4,2,16,ry,0.6939263677597046
48,4,1,2,3,16,ry,0.041554527282714845
48,4,2,2,3,16,ry,0.039567773342132566
48,4,3,2,3,16,ry,0.04013047218322754
48,4,4,2,3,16,ry,0.04099644899368286
48,9,1,2,3,16,ry,0.04500590562820435
48,9,1,3,3,16,ry,0.039314131736755374
48,9,2,2,3,16,ry,0.04300927877426147
48,9,2,3,3,16,ry,0.03883767366409302
48,9,3,2,3,16,ry,0.046317739486694334
48,9,3,3,3,16,ry,0.0396729826927185
48,9,4,2,3,16,ry,0.04414142608642578
48,9,4,3,3,16,ry,0.040170190334320066
48,9,5,2,3,16,ry,0.04417725324630737
48,9,5,3,3,16,ry,0.040339913368225094
48,9,6,2,3,16,ry,0.04495918989181519
48,9,6,3,3,16,ry,0.04069009304046631
48,9,7,2,3,16,ry,0.04556129693984985
48,9,7,3,3,16,ry,0.04126449823379517
48,9,8,2,3,16,ry,0.045876433849334715
48,9,8,3,3,16,ry,0.044133973121643064
48,9,9,2,3,16,ry,0.0492348051071167
48,9,9,3,3,16,ry,0.04327500343322754
48,12,1,2,3,16,ry,0.04848153829574585
48,12,1,3,3,16,ry,0.0505578351020813
48,12,2,2,3,16,ry,0.055103363990783694
48,12,2,3,3,16,ry,0.05054224491119385
48,12,3,2,3,16,ry,0.055824615955352784
48,12,3,3,3,16,ry,0.05640193223953247
48,12,4,2,3,16,ry,0.058751747608184815
48,12,4,3,3,16,ry,0.055781006813049316
48,12,5,2,3,16,ry,0.06016810894012451
48,12,5,3,3,16,ry,0.05772355794906616
48,12,6,2,3,16,ry,0.06028537750244141
48,12,6,3,3,16,ry,0.05856899499893189
48,12,7,2,3,16,ry,0.0625417423248291
48,12,7,3,3,16,ry,0.06043034553527832
48,12,8,2,3,16,ry,0.06497267723083495
48,12,8,3,3,16,ry,0.06174012184143066
48,12,9,2,3,16,ry,0.06564249992370605
48,12,9,3,3,16,ry,0.05886519432067871
48,12,10,2,3,16,ry,0.07043516159057617
48,12,10,3,3,16,ry,0.06825494766235352
48,12,11,2,3,16,ry,0.069660005569458
48,12,11,3,3,16,ry,0.07214200258255005
48,12,12,2,3,16,ry,0.07408199071884156
48,12,12,3,3,16,ry,0.06927734613418579
48,16,1,2,3,16,ry,0.23004392862319947
48,16,1,3,3,16,ry,0.2421456217765808
48,16,1,4,3,16,ry,0.27695225715637206
48,16,2,2,3,16,ry,0.23691681623458863
48,16,2,3,3,16,ry,0.2445865726470947
48,16,2,4,3,16,ry,0.30111940860748293
48,16,3,2,3,16,ry,0.23969362020492554
48,16,3,3,3,16,ry,0.24830241680145262
48,16,3,4,3,16,ry,0.2938822269439697
48,16,4,2,3,16,ry,0.23935322523117064
48,16,4,3,3,16,ry,0.2537389826774597
48,16,4,4,3,16,ry,0.30890053749084473
48,16,5,2,3,16,ry,0.256661217212677
48,16,5,3,3,16,ry,0.2546568918228149
48,16,5,4,3,16,ry,0.3053933072090149
48,16,6,2,3,16,ry,0.25392421245574953
48,16,6,3,3,16,ry,0.26967113733291626
48,16,6,4,3,16,ry,0.30745906352996827
48,16,7,2,3,16,ry,0.26155456066131594
48,16,7,3,3,16,ry,0.2682110643386841
48,16,7,4,3,16,ry,0.3017749834060669
48,16,8,2,3,16,ry,0.2704792642593384
48,16,8,3,3,16,ry,0.27212966680526735
48,16,8,4,3,16,ry,0.3192424154281616
48,16,9,2,3,16,ry,0.2673501968383789
48,16,9,3,3,16,ry,0.2831106424331665
48,16,9,4,3,16,ry,0.32047109603881835
48,16,10,2,3,16,ry,0.2777277708053589
48,16,10,3,3,16,ry,0.2796264147758484
48,16,10,4,3,16,ry,0.30081342220306395
48,16,11,2,3,16,ry,0.25799840688705444
48,16,11,3,3,16,ry,0.3076858639717102
48,16,11,4,3,16,ry,0.34481831550598147
48,16,12,2,3,16,ry,0.29000287532806396
48,16,12,3,3,16,ry,0.29401073217391965
48,16,12,4,3,16,ry,0.34902528047561643
48,16,13,2,3,16,ry,0.29934269189834595
48,16,13,3,3,16,ry,0.29863606214523314
48,16,13,4,3,16,ry,0.3484684157371521
48,16,14,2,3,16,ry,0.3104586100578308
48,16,14,3,3,16,ry,0.30300617933273316
48,16,14,4,3,16,ry,0.3499917960166931
48,16,15,2,3,16,ry,0.3007086801528931
48,16,15,3,3,16,ry,0.2845796179771423
48,16,15,4,3,16,ry,0.35621501207351686
48,16,16,2,3,16,ry,0.31910698175430297
48,16,16,3,3,16,ry,0.3183366584777832
48,16,16,4,3,16,ry,0.36228433609008787
56,4,1,2,1,16,ry,0.11307869911193848
56,4,2,2,1,16,ry,0.11644330024719238
56,4,3,2,1,16,ry,0.1156987738609314
56,4,4,2,1,16,ry,0.11268783569335937
56,9,1,2,1,16,ry,0.1176014518737793
56,9,1,3,1,16,ry,0.12207617521286011
56,9,2,2,1,16,ry,0.11793441534042358
56,9,2,3,1,16,ry,0.1230186414718628
56,9,3,2,1,16,ry,0.12720586299896242
56,9,3,3,1,16,ry,0.1310267663002014
56,9,4,2,1,16,ry,0.12968660593032838
56,9,4,3,1,16,ry,0.13046036005020142
56,9,5,2,1,16,ry,0.12043277263641357
56,9,5,3,1,16,ry,0.1246458625793457
56,9,6,2,1,16,ry,0.12835596799850463
56,9,6,3,1,16,ry,0.13241409063339232
56,9,7,2,1,16,ry,0.12214027166366577
56,9,7,3,1,16,ry,0.13383256673812866
56,9,8,2,1,16,ry,0.12264009237289429
56,9,8,3,1,16,ry,0.12731250524520873
56,9,9,2,1,16,ry,0.12440913677215576
56,9,9,3,1,16,ry,0.13826904296875
56,12,1,2,1,16,ry,0.1842292833328247
56,12,1,3,1,16,ry,0.19596338272094727
56,12,2,2,1,16,ry,0.183672456741333
56,12,2,3,1,16,ry,0.19629230260848998
56,12,3,2,1,16,ry,0.19194629430770874
56,12,3,3,1,16,ry,0.20320762157440186
56,12,4,2,1,16,ry,0.17939427852630616
56,12,4,3,1,16,ry,0.18736564636230468
56,12,5,2,1,16,ry,0.20468858003616333
56,12,5,3,1,16,ry,0.19730882883071899
56,12,6,2,1,16,ry,0.21310394763946533
56,12,6,3,1,16,ry,0.19710436582565308
56,12,7,2,1,16,ry,0.1999128007888794
56,12,7,3,1,16,ry,0.20437288045883178
56,12,8,2,1,16,ry,0.20882618188858032
56,12,8,3,1,16,ry,0.21491237640380859
56,12,9,2,1,16,ry,0.23371814727783202
56,12,9,3,1,16,ry,0.24110214948654174
56,12,10,2,1,16,ry,0.24566890239715578
56,12,10,3,1,16,ry,0.25357324838638307
56,12,11,2,1,16,ry,0.2395467519760132
56,12,11,3,1,16,ry,0.24671743154525758
56,12,12,2,1,16,ry,0.24319779634475708
56,12,12,3,1,16,ry,0.2595012354850769
56,16,1,2,1,16,ry,2.1396092772483826
56,16,1,3,1,16,ry,2.442208409309387
56,16,1,4,1,16,ry,2.879060351848602
56,16,2,2,1,16,ry,2.165790407657623
